radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,520,5,64785,66438095,280,100.5755955,13.7504008,1193,105,1,1634487994,1750807749,0
LTE,520,0,64785,77581313,472,100.5757486,13.750389,544,52,1,1596718856,1738790826,0
NR,520,4,30529,12286411,20,100.5922154,13.7104359,233,102,1,1663999113,1751532078,0
LTE,520,99,30529,181575067,56,100.5923851,13.7104609,573,162,1,1639828905,1741736513,0
NR,520,4,30529,215591784,425,100.5920784,13.71056,276,41,1,1512173304,1740403896,0
LTE,520,5,30529,23660130,228,100.5920398,13.7102874,588,175,1,1692038686,1748412947,0
NR,520,5,30529,264021805,90,100.591973,13.7108157,345,2,1,1524861618,1750190015,0
LTE,520,18,11491,248758616,222,100.598898,13.7368872,553,5,1,1622814768,1754084477,0
NR,520,5,11491,177788934,389,100.5985886,13.7368187,291,74,1,1567316075,1751922074,0
GSM,520,5,11491,146957324,422,100.5987839,13.7368633,1195,161,1,1616410184,1747569321,0
NR,520,4,36757,128558535,102,100.5977802,13.716126,353,146,1,1523350559,1736815493,0
NR,520,4,36757,24797743,428,100.5980673,13.7159749,335,61,1,1543465350,1754523194,0
LTE,520,4,36757,77091097,470,100.5977155,13.7162555,403,16,1,1505977725,1753467368,0
LTE,520,5,36757,82081287,99,100.5980591,13.7160837,679,86,1,1674923555,1735966992,0
LTE,520,4,36757,64821231,350,100.597818,13.7161857,578,127,1,1662594935,1743081013,0
LTE,520,18,57615,88204241,495,100.5996817,13.7238528,449,152,1,1677128626,1745228270,0
LTE,520,5,57615,175127741,309,100.5996506,13.7240164,526,22,1,1690909902,1735105639,0
NR,520,4,57615,58551223,475,100.5997028,13.7237884,216,144,1,1503603040,1754677967,0
NR,520,18,57615,165692204,111,100.5996419,13.7240032,300,186,1,1649843767,1748250920,0
LTE,520,18,57615,106421462,362,100.5997443,13.7237281,528,25,1,1546196894,1741428475,0
NR,520,5,11785,114396047,312,100.551031,13.715843,265,148,1,1599035742,1753035051,0
NR,520,18,11785,119775534,154,100.5508099,13.7155516,243,159,1,1666191600,1750506399,0
NR,520,4,11785,87377475,17,100.5508858,13.7159266,267,105,1,1600954711,1750378034,0
NR,520,25,33250,84365667,261,100.5662287,13.7507921,310,61,1,1584479203,1751158615,0
UMTS,520,0,33250,154797740,169,100.5659406,13.7505596,1124,69,1,1691450420,1747696724,0
LTE,520,5,33250,151186699,453,100.5658791,13.7504568,384,38,1,1588944202,1743111061,0
LTE,520,4,33250,112334335,195,100.565796,13.7505569,697,69,1,1521399898,1753733060,0
UMTS,520,0,33250,93601832,21,100.5659539,13.7507138,674,113,1,1648303845,1736269026,0
LTE,520,4,56569,215946934,316,100.5820282,13.7497369,425,115,1,1582035541,1744756208,0
LTE,520,4,56569,255430425,270,100.582448,13.7493864,439,111,1,1502319865,1735651703,0
NR,520,5,56569,59172559,492,100.582597,13.7495577,261,168,1,1549260735,1738568106,0
LTE,520,4,56569,98211942,436,100.5825427,13.7493472,537,167,1,1592525874,1735705533,0
LTE,520,5,56569,3450342,146,100.582604,13.7495812,674,102,1,1647431069,1744063253,0
UMTS,520,4,56569,177687657,447,100.5825872,13.7493387,911,88,1,1537463389,1751183638,0
UMTS,520,5,65495,77649968,113,100.5517695,13.7371875,789,28,1,1540857478,1753268804,0
UMTS,520,5,65495,183005519,203,100.5519132,13.7370667,935,164,1,1580270408,1739993023,0
LTE,520,4,65495,179838459,331,100.5518753,13.7375113,674,131,1,1663490251,1753969243,0
LTE,520,4,65495,153976738,56,100.551821,13.7374703,574,11,1,1624325932,1738285503,0
UMTS,520,5,65495,103258725,66,100.551971,13.7371575,825,185,1,1601557099,1740306570,0
LTE,520,5,65495,259130252,265,100.5518631,13.7374441,591,141,1,1660707161,1742206582,0
UMTS,520,18,35100,233024855,16,100.5996598,13.710717,1140,30,1,1510254925,1749447602,0
GSM,520,99,35100,262736988,10,100.5994613,13.7105181,1347,61,1,1647810363,1748576546,0
LTE,520,5,35100,101343018,134,100.599528,13.7109126,448,192,1,1675306181,1748758307,0
LTE,520,5,35100,206747277,9,100.5995517,13.7105939,442,138,1,1529517777,1748979869,0
UMTS,520,5,24842,86758387,390,100.5504003,13.7228149,756,117,1,1542954257,1736067218,0
NR,520,4,24842,3481780,30,100.5504598,13.7225538,270,61,1,1583115708,1736325774,0
LTE,520,18,24842,197948226,13,100.5505387,13.7225335,460,95,1,1536778959,1744720373,0
NR,520,4,24842,241367448,106,100.5505964,13.7225938,366,148,1,1647604562,1747654650,0
LTE,520,18,24842,103166267,400,100.5507091,13.7227118,622,143,1,1636160838,1739277823,0
GSM,520,0,33068,57632847,75,100.5501588,13.7322393,1576,92,1,1636931576,1748809419,0
LTE,520,5,33068,39050121,425,100.5503247,13.7323195,517,92,1,1611256102,1738030833,0
UMTS,520,4,33068,150506326,420,100.5503491,13.7322446,660,47,1,1678275060,1747207053,0
NR,520,18,12033,52175356,45,100.5995089,13.7518351,327,141,1,1582896692,1749681276,0
LTE,520,99,12033,40638562,482,100.5994527,13.7520054,531,54,1,1635345898,1746019996,0
LTE,520,99,12033,31463844,104,100.5996177,13.751677,694,47,1,1688615533,1741801284,0
NR,520,4,55693,72674546,400,100.5618174,13.7474887,280,10,1,1627579255,1744122800,0
LTE,520,4,55693,58151395,29,100.5616246,13.7474808,656,178,1,1593150815,1752853937,0
LTE,520,4,55693,265570856,24,100.562179,13.7471643,533,56,1,1613526778,1747742557,0
LTE,520,99,55693,238281063,332,100.5616838,13.7475117,430,159,1,1641187674,1742530590,0
LTE,520,4,23513,38097417,318,100.5708939,13.7510269,369,195,1,1501108847,1743884948,0
LTE,520,18,23513,148656393,19,100.5709316,13.7513885,595,142,1,1601576697,1735341675,0
NR,520,99,23513,153890649,432,100.5710795,13.7513353,305,35,1,1645739255,1738537857,0
UMTS,520,25,24403,213783154,162,100.549965,13.7276778,1198,107,1,1587705326,1738405293,0
UMTS,520,18,24403,53277325,51,100.5501988,13.7276124,638,149,1,1635427162,1754330449,0
LTE,520,4,24403,202641923,345,100.5502239,13.727493,612,199,1,1538922544,1736940228,0
NR,520,4,24403,264011789,331,100.550094,13.727616,349,195,1,1524065470,1742587282,0
NR,520,99,24403,102068415,46,100.5501183,13.7273287,389,71,1,1677674245,1741002102,0
LTE,520,18,24403,92749162,446,100.5501549,13.7276667,561,142,1,1548757082,1736791890,0
LTE,520,18,4731,61249117,453,100.5576864,13.7104126,608,78,1,1576686443,1735321934,0
NR,520,18,4731,92512716,145,100.5577283,13.7098988,378,24,1,1634038724,1736867660,0
LTE,520,25,4731,215067455,133,100.5576975,13.7100896,628,80,1,1574462086,1750089413,0
LTE,520,4,4731,17401194,266,100.5576739,13.7101723,453,169,1,1539668814,1750251292,0
