radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,520,3,13015,42615653,0,100.598,13.733,1000,1,1,0,0,0
LTE,520,3,375,9990323,0,100.592,13.733,1000,1,1,0,0,0
LTE,520,4,2004,9989406,0,100.597,13.733,1000,1,1,0,0,0
UMTS,520,3,13015,42616553,0,100.596,13.733,1000,1,1,0,0,0
LTE,520,4,2004,2194178,0,100.585,13.733,1000,1,1,0,0,0
LTE,520,4,20010,5880638,0,100.592,13.733,3410,1,1,0,0,0
LTE,520,3,864,157188197,0,100.587,13.733,1000,1,1,0,0,0
LTE,520,3,5146,128222309,0,100.599,13.733,1000,1,1,0,0,0
UMTS,520,3,16025,41910158,0,100.585,13.733,1000,1,1,0,0,0
UMTS,520,1,3101,64338433,0,100.597,13.733,1000,1,1,0,0,0
UMTS,520,15,13011,42620951,0,100.599,13.733,1000,1,1,0,0,0
UMTS,520,5,3101,23666713,0,100.597,13.733,1000,1,1,0,0,0
UMTS,520,99,375,9990403,0,100.599,13.733,1000,1,1,0,0,0
UMTS,520,15,13011,42620618,0,100.598,13.733,1000,1,1,0,0,0
UMTS,520,4,1622,137724268,0,100.584,13.733,3473,1,1,0,0,0
UMTS,520,15,16021,41890333,0,100.585,13.733,1000,1,1,0,0,0
UMTS,520,3,16025,41910157,0,100.585,13.733,1000,1,1,0,0,0
LTE,520,3,843,157189754,0,100.596,13.733,3837,1,1,0,0,0
UMTS,520,0,19,7373208,0,100.587,13.733,1000,1,1,0,0,0
UMTS,520,18,843,157189733,0,100.596,13.734,1000,1,1,0,0,0
UMTS,520,3,16025,41888284,0,100.586,13.734,1000,1,1,0,0,0
UMTS,520,4,1605,137724448,0,100.6,13.734,1000,1,1,0,0,0
LTE,520,5,121,2365697,0,100.599,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42615632,0,100.598,13.734,1000,1,1,0,0,0
UMTS,520,15,1012,6754130,0,100.585,13.734,1000,1,1,0,0,0
UMTS,520,3,7025,42025347,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,7025,42025547,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,7025,42025337,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,6025,41576336,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,16025,41910135,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,16025,41911985,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,16025,41910145,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,16025,42224055,0,100.587,13.734,1000,1,1,0,0,0
LTE,520,4,1004,1513247,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,5,3052,23334752,0,100.587,13.734,1000,1,1,0,0,0
LTE,520,4,1004,11397408,0,100.592,13.734,1000,1,1,0,0,0
UMTS,520,5,3101,23677125,0,100.593,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616556,0,100.594,13.734,1000,1,1,0,0,0
UMTS,520,15,13011,42622370,0,100.594,13.734,1000,1,1,0,0,0
GSM,520,18,10201,20763,0,100.596,13.734,1000,1,1,0,0,0
GSM,520,1,29040,926,0,100.596,13.734,1000,1,1,0,0,0
GSM,520,1,29040,925,0,100.596,13.734,1000,1,1,0,0,0
LTE,520,4,1004,11397406,0,100.596,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616547,0,100.596,13.734,1000,1,1,0,0,0
UMTS,520,3,3025,42003682,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,3,3025,42006122,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,3,7025,42035638,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42603786,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,0,19,7388562,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,0,19,7378012,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616542,0,100.597,13.734,1000,1,1,0,0,0
LTE,520,5,105,3113217,0,100.592,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616546,0,100.595,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616551,0,100.595,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616561,0,100.595,13.734,1000,1,1,0,0,0
UMTS,520,5,3101,23662432,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,0,18,7396764,0,100.588,13.734,1000,1,1,0,0,0
UMTS,520,15,13011,42616552,0,100.596,13.734,1605,1,1,0,0,0
LTE,520,3,843,157443943,0,100.599,13.734,1000,1,1,0,0,0
UMTS,520,15,16021,41893075,0,100.587,13.734,1000,1,1,0,0,0
GSM,520,1,4020,38368,0,100.587,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616541,0,100.595,13.734,1000,1,1,0,0,0
LTE,520,4,1010,4825856,0,100.598,13.734,1000,1,1,0,0,0
UMTS,520,5,3101,23683439,0,100.586,13.734,1000,1,1,0,0,0
LTE,520,4,20010,27161916,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,4,1622,137728447,0,100.588,13.734,1521,1,1,0,0,0
LTE,520,3,375,9953603,0,100.594,13.734,1000,1,1,0,0,0
LTE,520,4,5010,1523486,0,100.598,13.734,8866,1,1,0,0,0
LTE,520,3,864,157187962,0,100.584,13.734,8836,1,1,0,0,0
UMTS,520,15,13011,42618936,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,0,18,7319778,0,100.587,13.734,1064,1,1,0,0,0
LTE,520,5,3143,64596227,0,100.592,13.734,2637,1,1,0,0,0
UMTS,520,3,16025,41910155,0,100.589,13.734,1000,1,1,0,0,0
GSM,520,99,1622,33714,0,100.588,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616987,0,100.599,13.734,7131,1,1,0,0,0
UMTS,520,15,13011,42614871,0,100.598,13.734,1000,1,1,0,0,0
LTE,520,3,864,157194341,0,100.585,13.734,3452,1,1,0,0,0
UMTS,520,0,18,7331257,0,100.587,13.734,1489,1,1,0,0,0
GSM,520,18,14239,320,0,100.596,13.734,1000,1,1,0,0,0
LTE,520,3,843,157190009,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,15,13011,42620633,0,100.6,13.734,1000,1,1,0,0,0
GSM,520,1,17010,703,0,100.584,13.734,1000,1,1,0,0,0
UMTS,520,0,19,7373345,0,100.598,13.734,1000,1,1,0,0,0
LTE,520,4,1032,21353346,0,100.598,13.734,1000,1,1,0,0,0
LTE,520,3,843,164356199,0,100.588,13.734,5506,1,1,0,0,0
UMTS,520,4,1605,137729003,0,100.595,13.734,1000,1,1,0,0,0
UMTS,520,3,16025,41903845,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,15,16021,41889666,0,100.588,13.734,1000,1,1,0,0,0
UMTS,520,15,13011,42623264,0,100.598,13.734,1000,1,1,0,0,0
LTE,520,3,843,157494378,0,100.598,13.734,1000,1,1,0,0,0
GSM,520,99,1622,33656,0,100.59,13.734,1000,1,1,0,0,0
UMTS,520,4,1004,1513217,0,100.587,13.734,1000,1,1,0,0,0
LTE,520,18,3101,64626177,0,100.585,13.734,1000,1,1,0,0,0
UMTS,520,4,1622,137724312,0,100.59,13.734,5903,1,1,0,0,0
LTE,520,3,843,157443696,0,100.6,13.734,1000,1,1,0,0,0
UMTS,520,15,13011,42615868,0,100.599,13.734,1000,1,1,0,0,0
UMTS,520,0,18,7326341,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,0,19,7384407,0,100.597,13.734,1000,1,1,0,0,0
GSM,520,1,24040,1362,0,100.599,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42615652,0,100.599,13.734,1000,1,1,0,0,0
LTE,520,3,824,157440614,0,100.589,13.734,1759,1,1,0,0,0
LTE,520,4,20004,27929916,0,100.586,13.734,1374,1,1,0,0,0
UMTS,520,15,16021,41890408,0,100.589,13.734,3858,1,1,0,0,0
UMTS,520,15,13011,42620527,0,100.596,13.734,1000,1,1,0,0,0
UMTS,520,15,13015,42620941,0,100.591,13.734,1000,1,1,0,0,0
UMTS,520,3,13011,42622569,0,100.598,13.734,1000,1,1,0,0,0
LTE,520,18,1023,64789251,0,100.59,13.734,8813,1,1,0,0,0
LTE,520,5,121,422659,0,100.585,13.734,1000,1,1,0,0,0
UMTS,520,3,7025,42025559,0,100.588,13.734,1000,1,1,0,0,0
UMTS,520,18,3101,23664676,0,100.597,13.734,1000,1,1,0,0,0
LTE,520,3,802,165390693,0,100.597,13.734,1000,1,1,0,0,0
UMTS,520,3,13015,42616533,0,100.591,13.735,1000,1,1,0,0,0
UMTS,520,4,1603,131207326,0,100.592,13.735,11378,1,1,0,0,0
GSM,520,99,1605,37472,0,100.597,13.735,1000,1,1,0,0,0
LTE,520,3,843,157189734,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,5,3101,23664674,0,100.6,13.735,1000,1,1,0,0,0
LTE,520,4,20004,1513277,0,100.588,13.735,1000,1,1,0,0,0
LTE,520,4,6005,412190,0,100.585,13.735,2653,1,1,0,0,0
UMTS,520,15,13011,42621132,0,100.599,13.735,1000,1,1,0,0,0
GSM,520,99,2010,7710,0,100.596,13.735,8324,1,1,0,0,0
GSM,520,18,14239,9241,0,100.599,13.735,1748,1,1,0,0,0
UMTS,520,3,3025,42003692,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,4,1605,137724449,0,100.599,13.735,1000,1,1,0,0,0
UMTS,520,18,3101,23662428,0,100.589,13.735,1000,1,1,0,0,0
LTE,520,3,864,157185413,0,100.588,13.735,1000,1,1,0,0,0
UMTS,520,5,3101,23666712,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42618802,0,100.599,13.735,1000,1,1,0,0,0
UMTS,520,5,14782,9113721,0,100.588,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42616522,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42619739,0,100.6,13.735,1649,1,1,0,0,0
UMTS,520,0,19,7392084,0,100.596,13.735,3292,1,1,0,0,0
UMTS,520,5,3101,23662431,0,100.592,13.735,1000,1,1,0,0,0
UMTS,520,4,19,7395046,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,18,3101,23666712,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,18,3101,23666709,0,100.597,13.735,1000,1,1,0,0,0
LTE,520,5,121,5314817,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,5,19,7384407,0,100.599,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42313522,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,4,1622,137725988,0,100.588,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42622569,0,100.598,13.735,1000,1,1,0,0,0
LTE,520,3,864,157191272,0,100.583,13.735,1588,1,1,0,0,0
LTE,520,3,864,157185388,0,100.588,13.735,2235,1,1,0,0,0
UMTS,520,15,13011,42609328,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42616563,0,100.591,13.735,1000,1,1,0,0,0
UMTS,520,18,14782,9121784,0,100.593,13.735,1000,1,1,0,0,0
GSM,520,1,50040,601,0,100.589,13.735,2467,1,1,0,0,0
LTE,520,3,864,157315941,0,100.584,13.735,1000,1,1,0,0,0
UMTS,520,0,18,7307757,0,100.584,13.735,1000,1,1,0,0,0
UMTS,520,15,1102,6884453,0,100.585,13.735,1000,1,1,0,0,0
UMTS,520,1,1004,11435777,0,100.585,13.735,1000,1,1,0,0,0
UMTS,520,0,18,7319787,0,100.585,13.735,1000,1,1,0,0,0
UMTS,520,0,18,7330807,0,100.585,13.735,1000,1,1,0,0,0
UMTS,520,3,6025,41576345,0,100.587,13.735,1000,1,1,0,0,0
UMTS,520,3,6025,41564307,0,100.587,13.735,1000,1,1,0,0,0
UMTS,520,3,16025,41896787,0,100.587,13.735,1000,1,1,0,0,0
UMTS,520,3,16025,41896797,0,100.587,13.735,1000,1,1,0,0,0
UMTS,520,5,3052,23334749,0,100.587,13.735,1000,1,1,0,0,0
UMTS,520,18,14602,6828027,0,100.587,13.735,1000,1,1,0,0,0
UMTS,520,4,18,137724312,0,100.587,13.735,1000,1,1,0,0,0
LTE,520,5,1021,23666712,0,100.596,13.735,1000,1,1,0,0,0
LTE,520,5,104,8092418,0,100.596,13.735,1000,1,1,0,0,0
UMTS,520,18,14612,7354468,0,100.596,13.735,1000,1,1,0,0,0
UMTS,520,1,55010,4326407,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,3,16025,42024247,0,100.597,13.735,1000,1,1,0,0,0
LTE,520,5,14717,7865998,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,18,14612,7353003,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,3,5025,41498606,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42603682,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42615662,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,0,19,7396768,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,18,14782,9122475,0,100.598,13.735,1000,1,1,0,0,0
GSM,520,18,10201,9241,0,100.6,13.735,1000,1,1,0,0,0
GSM,520,18,10201,20761,0,100.6,13.735,1000,1,1,0,0,0
GSM,520,18,10201,20762,0,100.6,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42616512,0,100.6,13.735,1000,1,1,0,0,0
UMTS,520,5,3101,23666709,0,100.598,13.735,1000,1,1,0,0,0
GSM,520,1,50040,603,0,100.585,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42613896,0,100.598,13.735,1000,1,1,0,0,0
LTE,520,3,864,157185403,0,100.588,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42621131,0,100.599,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42624344,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42616582,0,100.597,13.735,1000,1,1,0,0,0
LTE,520,3,843,157450618,0,100.596,13.735,2139,1,1,0,0,0
UMTS,520,4,18,7330807,0,100.584,13.735,1000,1,1,0,0,0
GSM,520,1,24040,529,0,100.585,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42619741,0,100.599,13.735,1000,1,1,0,0,0
UMTS,520,1,1605,137729003,0,100.596,13.735,1000,1,1,0,0,0
LTE,520,3,843,157446267,0,100.597,13.735,2109,1,1,0,0,0
UMTS,520,15,13011,42619741,0,100.6,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42620997,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,3,13015,42619740,0,100.599,13.735,1003,1,1,0,0,0
GSM,520,1,24040,1368,0,100.599,13.735,1000,1,1,0,0,0
UMTS,520,1,3101,64401410,0,100.596,13.735,2349,1,1,0,0,0
UMTS,520,15,13011,42616522,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42615653,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,15,16021,41888292,0,100.586,13.735,1000,1,1,0,0,0
UMTS,520,15,16021,41910148,0,100.586,13.735,1000,1,1,0,0,0
UMTS,520,3,16025,41888288,0,100.586,13.735,1000,1,1,0,0,0
UMTS,520,15,16021,41890332,0,100.586,13.735,1000,1,1,0,0,0
UMTS,520,15,16021,41890364,0,100.586,13.735,1000,1,1,0,0,0
LTE,520,3,843,157443962,0,100.599,13.735,1000,1,1,0,0,0
LTE,520,3,843,157443942,0,100.599,13.735,2353,1,1,0,0,0
UMTS,520,4,50040,601,0,100.6,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42618898,0,100.597,13.735,1000,1,1,0,0,0
LTE,520,5,121,6141697,0,100.583,13.735,1000,1,1,0,0,0
UMTS,520,3,16025,41910185,0,100.584,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42618949,0,100.597,13.735,1000,1,1,0,0,0
UMTS,520,3,19,7395188,0,100.596,13.735,1000,1,1,0,0,0
LTE,520,5,121,5314820,0,100.599,13.735,1000,1,1,0,0,0
LTE,520,3,843,157443706,0,100.6,13.735,984,1,1,0,0,0
GSM,520,1,24040,645,0,100.588,13.735,1622,1,1,0,0,0
LTE,520,5,121,11397378,0,100.588,13.735,4922,1,1,0,0,0
UMTS,520,4,19,137724449,0,100.598,13.735,1000,1,1,0,0,0
UMTS,520,15,13011,42615663,0,100.598,13.736,1000,1,1,0,0,0
LTE,520,4,2004,2194208,0,100.584,13.736,5362,1,1,0,0,0
LTE,520,4,1010,2486048,0,100.599,13.736,1000,1,1,0,0,0
UMTS,520,3,16025,41899647,0,100.598,13.736,1000,1,1,0,0,0
LTE,520,3,864,157318524,0,100.584,13.736,1000,1,1,0,0,0
LTE,520,3,843,164354151,0,100.598,13.736,7713,1,1,0,0,0
LTE,520,3,843,157443687,0,100.596,13.736,7051,1,1,0,0,0
UMTS,520,15,16021,41887789,0,100.587,13.736,1000,1,1,0,0,0
LTE,520,4,1032,37020292,0,100.598,13.736,1000,1,1,0,0,0
UMTS,520,3,10015,42215396,0,100.598,13.736,1000,1,1,0,0,0
UMTS,520,15,16021,41887784,0,100.584,13.736,4131,1,1,0,0,0
LTE,520,3,864,157185381,0,100.587,13.736,5342,1,1,0,0,0
LTE,520,4,2004,1513217,0,100.587,13.736,1000,1,1,0,0,0
GSM,520,18,14239,1653,0,100.588,13.736,1925,1,1,0,0,0
UMTS,520,99,375,9990323,0,100.598,13.736,1000,1,1,0,0,0
LTE,520,4,1010,4825858,0,100.595,13.736,1000,1,1,0,0,0
UMTS,520,3,16025,41893092,0,100.588,13.736,1000,1,1,0,0,0
LTE,520,4,1004,1513246,0,100.59,13.736,1000,1,1,0,0,0
GSM,520,1,24040,547,0,100.585,13.736,1000,1,1,0,0,0
UMTS,520,3,13015,42615543,0,100.6,13.736,1000,1,1,0,0,0
UMTS,520,15,13011,42616532,0,100.597,13.736,1000,1,1,0,0,0
UMTS,520,15,16021,41914321,0,100.585,13.736,2076,1,1,0,0,0
LTE,520,3,867,154881403,0,100.559,13.738,3517,1,1,0,0,0
LTE,520,3,867,155026553,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41895595,0,100.561,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41887926,0,100.551,13.738,1000,1,1,0,0,0
LTE,520,3,865,155020902,0,100.562,13.738,1000,1,1,0,0,0
LTE,520,5,113,7731457,0,100.563,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41898167,0,100.564,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41893361,0,100.562,13.738,1365,1,1,0,0,0
LTE,520,47,33053,78476045,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,3,866,156938873,0,100.566,13.738,5971,1,1,0,0,0
GSM,520,1,10010,529,0,100.563,13.738,1000,1,1,0,0,0
GSM,520,99,1602,33047,0,100.56,13.738,1000,1,1,0,0,0
UMTS,520,4,1609,131203127,0,100.551,13.738,2605,1,1,0,0,0
LTE,520,4,2002,5785861,0,100.561,13.738,1000,1,1,0,0,0
UMTS,520,4,1602,137730306,0,100.556,13.738,1000,1,1,0,0,0
LTE,520,3,866,154880106,0,100.563,13.738,8709,1,1,0,0,0
LTE,520,15,1251,154884831,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,4,20002,26598716,0,100.563,13.738,1000,1,1,0,0,0
GSM,520,18,14210,2878,0,100.56,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41891845,0,100.564,13.738,2300,1,1,0,0,0
UMTS,520,15,16021,41887839,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,5,3052,23341886,0,100.56,13.738,1000,1,1,0,0,0
LTE,520,18,3053,64479489,0,100.56,13.738,1000,1,1,0,0,0
UMTS,520,5,3113,23735152,0,100.552,13.738,5260,1,1,0,0,0
UMTS,520,5,3053,23344703,0,100.566,13.738,1172,1,1,0,0,0
LTE,520,5,43027,11312968,0,100.551,13.738,1000,1,1,0,0,0
LTE,520,4,3002,16824576,0,100.552,13.738,1000,1,1,0,0,0
LTE,520,3,867,154881393,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,42222138,0,100.559,13.738,1432,1,1,0,0,0
UMTS,520,3,16025,42226718,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41892220,0,100.56,13.738,1000,1,1,0,0,0
UMTS,520,5,3052,23336507,0,100.562,13.738,2168,1,1,0,0,0
UMTS,520,3,16021,41899172,0,100.554,13.738,1000,1,1,0,0,0
LTE,520,5,113,7731459,0,100.561,13.738,1000,1,1,0,0,0
LTE,520,1,10010,538,0,100.56,13.738,1000,1,1,0,0,0
LTE,520,3,867,154881392,0,100.557,13.738,1000,1,1,0,0,0
LTE,520,3,867,154884721,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41908445,0,100.565,13.738,2561,1,1,0,0,0
UMTS,520,18,14612,7354709,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,3,867,154891130,0,100.556,13.738,1000,1,1,0,0,0
UMTS,520,0,18,7313100,0,100.56,13.738,1000,1,1,0,0,0
UMTS,520,3,12011,42546615,0,100.558,13.738,1000,1,1,0,0,0
LTE,520,47,33053,78927893,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41906256,0,100.555,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41904157,0,100.565,13.738,6976,1,1,0,0,0
UMTS,520,5,3053,23337465,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,4,10010,683,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,5,3053,23344704,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,4,1602,137724443,0,100.559,13.738,3574,1,1,0,0,0
UMTS,520,3,16025,41892815,0,100.554,13.738,3146,1,1,0,0,0
GSM,520,18,14003,768,0,100.55,13.738,1000,1,1,0,0,0
LTE,520,4,1002,11399966,0,100.551,13.738,1000,1,1,0,0,0
UMTS,520,3,16021,41892089,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,4,20002,2460478,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,3,16021,41887532,0,100.56,13.738,1000,1,1,0,0,0
UMTS,520,3,866,154884711,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41905716,0,100.563,13.738,1000,1,1,0,0,0
LTE,520,47,33053,78927894,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41889905,0,100.554,13.738,2770,1,1,0,0,0
LTE,520,3,868,154887270,0,100.551,13.738,2096,1,1,0,0,0
GSM,520,18,14210,10208,0,100.564,13.738,1000,1,1,0,0,0
LTE,520,3,867,154881381,0,100.561,13.738,9114,1,1,0,0,0
LTE,520,4,2002,5785860,0,100.56,13.738,1494,1,1,0,0,0
UMTS,520,5,14612,7354709,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,0,18,7330782,0,100.558,13.738,1496,1,1,0,0,0
UMTS,520,5,867,154884710,0,100.56,13.738,1000,1,1,0,0,0
GSM,520,99,1602,33451,0,100.562,13.738,1000,1,1,0,0,0
LTE,520,3,867,154890598,0,100.555,13.738,1501,1,1,0,0,0
LTE,520,5,114,3174658,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,18,3053,64655363,0,100.557,13.738,5973,1,1,0,0,0
GSM,520,99,16061,7750,0,100.555,13.738,1397,1,1,0,0,0
LTE,520,3,867,155033705,0,100.56,13.738,2008,1,1,0,0,0
UMTS,520,3,16025,41893872,0,100.566,13.738,1000,1,1,0,0,0
LTE,520,4,2002,2027777,0,100.558,13.738,1000,1,1,0,0,0
LTE,520,4,20002,2460476,0,100.562,13.738,6105,1,1,0,0,0
LTE,520,47,33053,15301296,0,100.553,13.738,1000,1,1,0,0,0
LTE,520,3,867,154881511,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,3,867,155026533,0,100.56,13.738,1533,1,1,0,0,0
LTE,520,3,865,154890087,0,100.561,13.738,9520,1,1,0,0,0
UMTS,520,15,16021,41909939,0,100.565,13.738,3093,1,1,0,0,0
UMTS,520,5,3053,23344700,0,100.559,13.738,2791,1,1,0,0,0
GSM,520,1,10010,869,0,100.555,13.738,1000,1,1,0,0,0
LTE,520,3,867,154891129,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,18,3052,64769025,0,100.558,13.738,2154,1,1,0,0,0
UMTS,520,15,16021,41887630,0,100.558,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41895635,0,100.558,13.738,1000,1,1,0,0,0
LTE,520,18,3053,62377986,0,100.56,13.738,1000,1,1,0,0,0
LTE,520,4,2002,5785891,0,100.561,13.738,1000,1,1,0,0,0
LTE,520,18,114,11310338,0,100.561,13.738,1000,1,1,0,0,0
UMTS,520,15,16021,41892344,0,100.563,13.738,1000,1,1,0,0,0
LTE,520,4,2002,5785856,0,100.562,13.738,1152,1,1,0,0,0
GSM,520,99,1602,33046,0,100.562,13.738,4204,1,1,0,0,0
LTE,520,47,33053,78927895,0,100.558,13.738,1000,1,1,0,0,0
LTE,520,3,867,154891110,0,100.556,13.738,1000,1,1,0,0,0
UMTS,520,3,20025,42114985,0,100.556,13.738,1669,1,1,0,0,0
UMTS,520,3,20025,42118420,0,100.551,13.738,2049,1,1,0,0,0
UMTS,520,18,3052,23341781,0,100.562,13.738,1000,1,1,0,0,0
LTE,520,4,3027,12395672,0,100.55,13.738,1000,1,1,0,0,0
LTE,520,3,866,154880122,0,100.558,13.738,2560,1,1,0,0,0
LTE,520,5,2002,8888350,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,4,2002,1346846,0,100.564,13.738,3587,1,1,0,0,0
GSM,520,99,1602,34950,0,100.556,13.738,1000,1,1,0,0,0
UMTS,520,0,18,137724443,0,100.559,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41887630,0,100.559,13.738,1000,1,1,0,0,0
GSM,520,99,15062,18487,0,100.561,13.738,1000,1,1,0,0,0
LTE,520,4,1002,10173700,0,100.563,13.738,1000,1,1,0,0,0
UMTS,520,0,18,7309927,0,100.564,13.738,1000,1,1,0,0,0
UMTS,520,3,16025,41895055,0,100.565,13.738,1000,1,1,0,0,0
LTE,520,3,912,156934763,0,100.554,13.738,5707,1,1,0,0,0
UMTS,520,3,16025,41890387,0,100.558,13.738,1000,1,1,0,0,0
UMTS,520,4,1622,137727928,0,100.56,13.738,1886,1,1,0,0,0
LTE,520,4,2002,2460418,0,100.558,13.738,1000,1,1,0,0,0
LTE,520,18,3052,62465027,0,100.563,13.738,2089,1,1,0,0,0
LTE,520,3,867,154881391,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,15,1251,154881501,0,100.559,13.738,1000,1,1,0,0,0
LTE,520,3,397,9601203,0,100.561,13.738,1000,1,1,0,0,0
LTE,520,18,3053,62386177,0,100.557,13.738,1000,1,1,0,0,0
LTE,520,18,3053,62386179,0,100.557,13.738,1000,1,1,0,0,0
UMTS,520,5,3052,23341884,0,100.561,13.738,1000,1,1,0,0,0
LTE,520,5,113,7977218,0,100.561,13.738,1000,1,1,0,0,0
LTE,520,18,3052,64822020,0,100.562,13.738,4137,1,1,0,0,0
UMTS,520,4,1602,137756136,0,100.562,13.738,1000,1,1,0,0,0
LTE,520,3,868,154887280,0,100.553,13.739,1000,1,1,0,0,0
LTE,520,3,867,154892153,0,100.558,13.739,1000,1,1,0,0,0
LTE,520,5,2002,2460468,0,100.558,13.739,1000,1,1,0,0,0
LTE,520,3,867,154881401,0,100.558,13.739,1000,1,1,0,0,0
UMTS,520,15,4011,42150242,0,100.56,13.739,1000,1,1,0,0,0
UMTS,520,5,3053,23338688,0,100.56,13.739,1000,1,1,0,0,0
UMTS,520,5,14612,7343313,0,100.56,13.739,1000,1,1,0,0,0
UMTS,520,3,16025,41888492,0,100.561,13.739,1000,1,1,0,0,0
